,id,price,region,city,population,percentage_under_30,possible_venues_in_the_city,large_corporations_in_the_city,avg_income_in_the_city,sights_in_the_city,room_type,accommodates,bathrooms_shared,bathrooms_num,bedrooms,beds,public_transport_stops_near_the_apartment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_wifi,amenities_kitchen,amenities_essentials,amenities_heating,amenities_washer,amenities_long_term_stays_allowed,amenities_hair_dryer,amenities_hangers,amenities_dedicated_workspace,amenities_hot_water,amenities_iron,amenities_smoke_alarm,amenities_shampoo,amenities_dishes_and_silverware,amenities_cooking_basics,amenities_refrigerator,amenities_bed_linens,amenities_stove,amenities_coffee_maker,amenities_tv,amenities_oven,amenities_free_street_parking,amenities_dishwasher,amenities_elevator,amenities_host_greets_you,amenities_first_aid_kit,amenities_microwave,amenities_extra_pillows_and_blankets,amenities_patio_or_balcony,amenities_private_entrance,amenities_fire_extinguisher,amenities_luggage_dropoff_allowed,amenities_carbon_monoxide_alarm,amenities_lock_on_bedroom_door,amenities_dryer,amenities_cable_tv,amenities_tv_with_standard_cable,amenities_bathtub,amenities_free_parking_on_premises,amenities_shower_gel,amenities_baking_sheet,amenities_room-darkening_shades,amenities_single_level_home,amenities_hot_water_kettle,amenities_freezer,amenities_backyard,amenities_paid_parking_off_premises,amenities_cleaning_products,amenities_dining_table,amenities_wine_glasses
99,2965875,139,The North,Winterfell,213146,0.24,3,2,5729,0,Entire home/apt,4,0,1.0,1.0,2.0,4,4.63,4.83,4.15,4.93,4.97,4.92,4.47,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,3076277,74,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,2,0,1.0,1.0,1.0,1,4.71,4.76,4.71,4.88,4.76,4.71,4.76,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3105942,89,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,5,0,1.0,2.0,4.0,0,4.92,4.92,4.74,4.97,4.97,4.95,4.92,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104,3346269,35,The North,Flints Finger,207511,0.32,6,2,3566,0,Private room,1,0,1.5,1.0,1.0,0,4.61,4.83,4.55,4.85,4.86,4.9,4.75,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,3381230,34,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,3,0,1.0,2.0,4.0,5,4.42,4.61,3.85,4.64,4.7,4.73,4.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
106,3438182,179,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,10,0,1.0,2.0,2.0,2,4.13,4.32,3.48,4.68,4.68,4.55,3.87,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3462902,90,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,9,0,1.0,3.0,9.0,2,3.75,3.75,3.75,3.0,3.0,4.25,4.25,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3618971,77,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,2,0,1.0,1.0,2.0,4,4.0,4.25,4.5,4.75,4.75,4.75,3.75,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3700984,74,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,2,0,1.0,1.0,1.0,4,4.64,4.69,4.57,4.79,4.92,4.81,4.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
113,3807087,45,The North,Winterfell,213146,0.24,3,2,5729,0,Entire home/apt,2,0,1.0,1.0,1.0,3,4.91,4.96,4.93,4.83,4.96,4.83,4.85,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
115,3845956,130,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,5,0,1.0,3.0,3.0,3,5.0,5.0,5.0,5.0,5.0,4.75,4.25,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3894947,24,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,2,0,1.0,1.0,2.0,4,4.75,4.75,5.0,5.0,5.0,4.0,4.5,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
118,3937211,80,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,2,0,1.0,1.0,1.0,0,4.5,4.5,4.5,5.0,4.5,3.5,4.5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3966898,52,The North,White Harbor,135493,0.39,8,3,5172,14,Private room,1,1,1.0,1.0,1.0,3,4.83,4.9,4.97,4.91,4.92,4.82,4.81,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3976211,155,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,4,0,1.5,2.0,3.0,1,4.93,4.91,4.87,4.96,4.95,4.92,4.79,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1
122,3988630,85,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,2,0,1.0,1.0,1.0,1,4.33,4.33,4.33,4.33,4.67,4.83,4.33,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,4043341,39,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,2,1,1.5,1.0,1.0,4,4.8,4.87,4.75,4.88,4.86,4.8,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
126,4066963,51,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,4,0,1.0,2.0,2.0,4,4.59,4.81,4.74,4.68,4.43,4.74,4.58,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,4166966,40,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,2,0,1.0,1.0,1.0,4,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4239526,64,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,2,0,1.0,1.0,1.0,2,4.86,4.85,4.97,4.92,4.96,4.73,4.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
129,4280343,34,The North,White Harbor,135493,0.39,8,3,5172,14,Private room,1,1,1.0,1.0,1.0,1,4.81,4.82,4.95,4.95,4.92,4.88,4.85,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1
130,4352958,70,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,4,0,1.0,1.0,2.0,5,4.95,4.95,4.79,4.95,5.0,4.84,4.79,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,4424125,85,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,2,0,1.0,1.0,1.0,2,4.92,4.98,4.95,4.99,4.99,4.78,4.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
132,4462848,55,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,3,0,1.0,1.0,3.0,4,4.77,4.83,4.94,4.88,4.86,4.78,4.65,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1
133,4463327,55,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,2,0,1.0,1.0,1.0,2,4.86,4.95,4.95,4.9,5.0,4.81,4.76,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4469523,90,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,2,0,1.0,1.0,1.0,1,4.86,4.96,4.82,4.98,4.92,4.9,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4647473,43,The North,Flints Finger,207511,0.32,6,2,3566,0,Private room,3,1,1.0,1.0,2.0,1,4.38,4.38,4.25,4.5,4.75,4.88,4.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
140,4702615,80,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,2,0,1.0,1.0,1.0,3,4.62,4.84,4.43,4.84,4.81,4.7,4.68,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
142,4734366,40,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,2,0,1.0,1.0,2.0,2,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4898739,24,The North,White Harbor,135493,0.39,8,3,5172,14,Private room,1,1,2.0,1.0,0.0,0,4.65,4.75,4.62,4.91,4.92,4.79,4.77,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144,5123152,94,The North,Winterfell,213146,0.24,3,2,5729,0,Private room,4,0,2.0,2.0,2.0,1,4.84,4.88,4.92,4.91,4.88,4.68,4.84,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
147,5158035,65,The North,Winterfell,213146,0.24,3,2,5729,0,Entire home/apt,2,0,1.0,1.0,1.0,2,4.94,4.8,4.93,4.93,4.81,4.81,4.69,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,5207434,27,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,2,0,0.0,1.0,1.0,3,4.61,4.77,4.41,4.73,4.65,4.55,4.55,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,5238903,86,The North,White Harbor,135493,0.39,8,3,5172,14,Private room,2,0,1.0,1.0,2.0,0,4.95,4.96,4.93,4.97,4.92,4.73,4.75,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
151,5273943,20,The North,Karhold,286335,0.42,7,3,7115,13,Private room,2,0,1.5,1.0,2.0,2,4.74,4.89,4.68,4.91,4.91,4.8,4.8,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
152,5292821,115,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,5,0,1.0,2.0,5.0,5,4.64,4.75,4.84,4.84,4.81,4.85,4.57,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,5475277,40,The North,Winterfell,213146,0.24,3,2,5729,0,Entire home/apt,2,0,1.0,1.0,2.0,5,4.8,4.9,4.8,4.8,4.7,4.6,4.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
155,5492749,69,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,6,0,1.0,2.0,6.0,2,4.61,4.75,4.74,4.81,4.92,4.79,4.56,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,5521914,70,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,3,0,1.0,1.0,2.0,1,4.92,4.99,4.96,4.99,4.99,4.86,4.8,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1
158,5541854,24,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,1,1,1.0,1.0,1.0,3,4.73,4.91,4.55,4.64,4.64,4.64,4.91,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5633542,65,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,3,0,1.0,1.0,1.0,2,4.75,4.85,4.45,5.0,5.0,4.95,4.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5817836,175,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,6,0,1.0,3.0,4.0,3,4.5,4.5,4.85,4.55,4.45,4.7,4.5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,5865532,29,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,2,0,1.0,1.0,1.0,2,4.24,4.64,3.91,4.83,4.79,4.83,4.26,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,5898361,70,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,3,0,1.0,1.0,1.0,1,4.64,4.8,4.81,4.93,4.81,4.76,4.73,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
169,6023183,90,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,2,0,1.5,1.0,0.0,1,4.5,4.83,4.33,4.5,4.83,4.83,4.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
170,6035999,85,The North,White Harbor,135493,0.39,8,3,5172,14,Private room,2,1,1.0,1.0,2.0,5,4.86,4.9,4.99,4.9,4.88,4.85,4.79,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6049780,65,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,2,0,1.0,1.0,1.0,3,4.75,4.92,4.83,5.0,4.92,4.75,4.5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,6082385,55,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,4,0,1.0,3.0,4.0,1,4.86,5.0,4.86,5.0,4.86,4.57,4.86,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
177,6220071,58,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,4,0,1.0,1.0,2.0,0,4.55,4.8,4.62,4.88,4.87,4.57,4.56,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
178,6243314,59,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,3,0,1.0,1.0,2.0,4,4.67,5.0,5.0,5.0,4.0,5.0,5.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,6258535,35,The North,Winterfell,213146,0.24,3,2,5729,0,Private room,1,1,1.0,1.0,1.0,5,4.84,4.84,4.92,4.96,4.96,4.84,4.84,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
180,6261883,50,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,2,1,1.0,1.0,1.0,1,4.79,4.71,4.86,4.79,4.93,4.79,4.71,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,6322710,25,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,2,1,1.0,1.0,1.0,5,4.83,4.97,4.75,4.99,4.96,4.82,4.89,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,6375658,25,The North,Winterfell,213146,0.24,3,2,5729,0,Private room,2,0,1.0,1.0,1.0,0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,6650047,33,The North,Karhold,286335,0.42,7,3,7115,13,Private room,2,1,1.0,1.0,1.0,4,4.75,5.0,4.83,5.0,5.0,4.83,4.92,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,6675463,45,The North,Flints Finger,207511,0.32,6,2,3566,0,Private room,2,0,1.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,6782133,45,The North,Karhold,286335,0.42,7,3,7115,13,Private room,2,0,1.0,1.0,1.0,1,4.17,4.33,3.25,4.5,4.5,4.5,4.33,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6904443,65,The North,Flints Finger,207511,0.32,6,2,3566,0,Entire home/apt,4,0,1.0,1.0,1.0,0,5.0,5.0,4.6,5.0,5.0,5.0,4.8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
192,7027446,50,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,4,0,1.0,1.0,2.0,5,4.67,4.67,4.0,4.67,5.0,4.33,4.67,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193,7033570,30,The North,Flints Finger,207511,0.32,6,2,3566,0,Private room,2,0,1.0,1.0,1.0,2,5.0,4.8,4.4,4.8,4.8,4.0,4.6,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,7037153,40,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,2,0,1.0,1.0,1.0,2,4.64,4.66,4.85,4.72,4.74,4.88,4.75,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
198,7267099,60,The North,Widows Watch,235951,0.37,1,2,5294,10,Private room,3,0,1.0,1.0,2.0,3,4.59,4.81,4.13,4.88,4.87,4.69,4.69,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,7361118,38,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,1,0,1.0,1.0,2.0,4,3.5,3.5,3.5,3.5,4.0,4.5,4.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,7451718,47,The North,Widows Watch,235951,0.37,1,2,5294,10,Entire home/apt,4,0,1.0,1.0,2.0,1,5.0,4.0,4.67,5.0,5.0,5.0,4.67,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,7662551,25,The North,Winterfell,213146,0.24,3,2,5729,0,Private room,1,0,1.0,1.0,1.0,3,4.8,5.0,4.0,5.0,5.0,5.0,4.4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,7684558,69,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,6,0,1.0,2.0,1.0,1,4.64,4.91,4.55,5.0,4.73,4.82,4.64,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210,7824562,45,The North,Karhold,286335,0.42,7,3,7115,13,Private room,4,1,2.0,6.0,1.0,3,4.63,4.82,4.66,4.83,4.82,4.65,4.66,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
211,7828523,42,The North,Flints Finger,207511,0.32,6,2,3566,0,Private room,2,1,2.0,6.0,1.0,0,4.49,4.69,4.61,4.78,4.79,4.69,4.56,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212,7838790,42,The North,Flints Finger,207511,0.32,6,2,3566,0,Private room,2,1,2.0,6.0,1.0,2,4.65,4.83,4.69,4.85,4.84,4.66,4.64,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
213,7880548,69,The North,Karhold,286335,0.42,7,3,7115,13,Entire home/apt,4,0,1.0,1.0,2.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,7953646,75,The North,White Harbor,135493,0.39,8,3,5172,14,Entire home/apt,4,0,2.0,1.0,2.0,3,5.0,5.0,5.0,5.0,4.5,4.5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
